Merge Sort - 100,Quick Sort - 100,Merge Sort Async - 100,Quick Sort Async - 100,Merge Sort - 1000,Quick Sort - 1000,Merge Sort Async - 1000,Quick Sort Async - 1000,Merge Sort - 10000,Quick Sort - 10000,Merge Sort Async - 10000,Quick Sort Async - 10000
,,,,,,,,41.042µs,71.208µs,53.166µs,65.542µs
,,,,,,,,40.75µs,111.125µs,54.541µs,50.917µs
,,,,,,,,56.584µs,79.917µs,53.792µs,49.417µs
,,,,,,,,49.25µs,91.083µs,69µs,51.708µs
,,,,,,,,43.75µs,78.416µs,49.25µs,51.583µs
,,,,,,,,41.625µs,73.417µs,60.959µs,51.667µs
,,,,,,,,46.125µs,64.375µs,51.083µs,52.375µs
,,,,,,,,50µs,71.125µs,47.125µs,48.625µs
,,,,,,,,49.334µs,87.916µs,54µs,68.666µs
,,,,,,,,47.25µs,73.625µs,71.417µs,44.208µs
,,,,,,,,41.333µs,86.75µs,116.208µs,43.125µs
,,,,,,,,57.875µs,83.25µs,86.209µs,54.75µs
,,,,,,,,48.75µs,85.542µs,113.292µs,50.084µs
,,,,,,,,38.959µs,81.042µs,66.416µs,46.667µs
,,,,,,,,45.125µs,76.75µs,97.083µs,46.625µs
,,,,,,,,48.584µs,91.584µs,87.666µs,46.667µs
,,,,,,,,45.167µs,91.042µs,93.709µs,41.875µs
,,,,,,,,60.625µs,84.208µs,66.333µs,63.875µs
,,,,,,,,47.459µs,84.625µs,67.292µs,56.042µs
,,,,,,,,48.083µs,82.833µs,73.458µs,53.75µs
,,,,,,,,70.541µs,84.584µs,62.792µs,46.916µs
,,,,,,,,46.041µs,84.958µs,49.5µs,57µs
,,,,,,,,44.541µs,88.042µs,56.667µs,44.583µs
,,,,,,,,39.292µs,104.167µs,54.208µs,64.792µs
,,,,,,,,231.333µs,80.459µs,67.958µs,51.709µs
,,,,,,,,70.25µs,62.667µs,52.208µs,68.5µs
,,,,,,,,93.083µs,74.791µs,58.958µs,45.042µs
,,,,,,,,86.542µs,93.125µs,58.792µs,44.75µs
,,,,,,,,82.625µs,76.208µs,64.584µs,52.75µs
,,,,,,,,45.541µs,68.542µs,58.75µs,54.542µs
,,,,,,,,60.875µs,78.916µs,64.916µs,43.417µs
,,,,,,,,44.791µs,93.916µs,47.75µs,47.417µs
,,,,,,,,53.625µs,70.416µs,48.375µs,60.083µs
,,,,,,,,46.417µs,79.75µs,54.583µs,44.459µs
,,,,,,,,56.208µs,68µs,56.666µs,46.041µs
,,,,,,,,37.625µs,75.334µs,56µs,54.583µs
,,,,,,,,48.167µs,74.5µs,54.334µs,55.333µs
,,,,,,,,47.5µs,99.125µs,55.917µs,75.375µs
,,,,,,,,48.75µs,91.75µs,45.916µs,42.333µs
,,,,,,,,51.375µs,74µs,50.708µs,60.375µs
,,,,,,,,51.625µs,94.5µs,51.375µs,52.583µs
,,,,,,,,47.75µs,81.041µs,65.083µs,67.75µs
,,,,,,,,54.083µs,67.5µs,55.042µs,45.042µs
,,,,,,,,37.75µs,71.625µs,53µs,50.292µs
,,,,,,,,43.75µs,64.666µs,258.708µs,45.708µs
,,,,,,,,50.709µs,79.333µs,75.208µs,55.625µs
,,,,,,,,55.875µs,85.917µs,94.625µs,50.167µs
,,,,,,,,60.75µs,79.25µs,46.833µs,52.458µs
,,,,,,,,53.667µs,73µs,51µs,47.916µs
,,,,,,,,66.5µs,62.792µs,54.334µs,50.292µs
,,,,,,,,46.166µs,62.916µs,42.666µs,43.708µs
,,,,,,,,62.125µs,70.708µs,48.333µs,48.042µs
,,,,,,,,51.917µs,62.708µs,53.375µs,53.333µs
,,,,,,,,42.917µs,79.167µs,49µs,50.083µs
,,,,,,,,53.541µs,76.334µs,46.166µs,51.541µs
,,,,,,,,38.667µs,96.667µs,47.209µs,50.584µs
,,,,,,,,45.625µs,63.041µs,60.458µs,48.041µs
,,,,,,,,41.583µs,78.125µs,63.333µs,57.375µs
,,,,,,,,43.583µs,80.416µs,66.125µs,54.041µs
,,,,,,,,44.584µs,83.042µs,63.334µs,48.292µs
,,,,,,,,47.709µs,88.375µs,61.167µs,44.75µs
,,,,,,,,40.667µs,79.792µs,44.917µs,43.959µs
,,,,,,,,43.292µs,63.167µs,56µs,50µs
,,,,,,,,42.833µs,63.209µs,55.584µs,61.875µs
,,,,,,,,55.125µs,105.167µs,49.792µs,46.042µs
,,,,,,,,47.708µs,65.667µs,57.458µs,45.709µs
,,,,,,,,45.5µs,85.375µs,52µs,40.917µs
,,,,,,,,39.875µs,70µs,51.625µs,56.084µs
,,,,,,,,45.208µs,89.917µs,43.25µs,52.292µs
,,,,,,,,49.625µs,74.708µs,47.583µs,41.5µs
,,,,,,,,40.792µs,88.25µs,47.458µs,51.917µs
,,,,,,,,57.417µs,82.25µs,61.792µs,52.542µs
,,,,,,,,55.417µs,86.167µs,46.791µs,44.916µs
,,,,,,,,57.916µs,99.334µs,64.791µs,65.208µs
,,,,,,,,52.375µs,80.542µs,61.042µs,59µs
,,,,,,,,66.417µs,66.167µs,54.375µs,57.167µs
,,,,,,,,46.458µs,79.375µs,61.583µs,55.5µs
,,,,,,,,62.167µs,73.833µs,64.375µs,43.5µs
,,,,,,,,45.625µs,69.667µs,65.459µs,41.875µs
,,,,,,,,56.083µs,58.959µs,59.042µs,45.875µs
,,,,,,,,48.166µs,61.417µs,45.375µs,50.917µs
,,,,,,,,35.917µs,63.042µs,44.583µs,49.209µs
,,,,,,,,47.083µs,87.125µs,61.917µs,39.666µs
,,,,,,,,40.25µs,76.708µs,55.875µs,62.375µs
,,,,,,,,47.75µs,105.375µs,45.458µs,39.375µs
,,,,,,,,44µs,117.417µs,42.834µs,42.291µs
,,,,,,,,46.542µs,99.583µs,49.708µs,70.417µs
,,,,,,,,36.834µs,66.5µs,61.292µs,46.625µs
,,,,,,,,38.958µs,102.584µs,48.833µs,63.042µs
,,,,,,,,43.916µs,54.75µs,46.459µs,50.875µs
,,,,,,,,61.542µs,56.584µs,47.625µs,53.625µs
,,,,,,,,40.375µs,63.084µs,50µs,56.583µs
,,,,,,,,41.917µs,58.125µs,49.375µs,39.75µs
,,,,,,,,44.583µs,48.791µs,50.375µs,40.416µs
,,,,,,,,41.25µs,46.625µs,57.375µs,44.042µs
,,,,,,,,46.875µs,70.417µs,52.958µs,56.583µs
,,,,,,,,48.25µs,47.875µs,57.583µs,45.792µs
,,,,,,,,45.459µs,65.875µs,63.25µs,48.583µs
,,,,,,,,50.375µs,60.916µs,46.959µs,51.917µs
,,,,,,,,44.167µs,67.708µs,42.25µs,42.583µs
,,,,,,,,43.375µs,49.25µs,57.125µs,52µs
,,,,,,,,39.417µs,45.083µs,63.666µs,58.542µs
,,,,,,,,49.833µs,37.375µs,55.625µs,55.209µs
,,,,,,,,46.709µs,40.125µs,53.291µs,42.791µs
,,,,,,,,44.291µs,60.208µs,56.625µs,50µs
,,,,,,,,63.667µs,49.084µs,57.792µs,55.75µs
,,,,,,,,38.166µs,59.083µs,53.208µs,61.5µs
,,,,,,,,39µs,36.666µs,62.625µs,59.208µs
,,,,,,,,46.75µs,51.75µs,46.083µs,62.792µs
,,,,,,,,62.792µs,57.875µs,53.125µs,43µs
,,,,,,,,43.958µs,74.334µs,54.667µs,48.292µs
,,,,,,,,47.667µs,49.542µs,46.208µs,39.375µs
,,,,,,,,39.584µs,48.125µs,67.458µs,49.208µs
,,,,,,,,42.625µs,45.208µs,43.75µs,63.042µs
,,,,,,,,48.5µs,40.542µs,50.167µs,62.208µs
,,,,,,,,46.375µs,39.583µs,42.25µs,55.917µs
,,,,,,,,42.458µs,65.166µs,63.042µs,54.959µs
,,,,,,,,49.833µs,49.541µs,56.75µs,60.375µs
,,,,,,,,61.209µs,50.25µs,54.875µs,44.875µs
,,,,,,,,44.167µs,44.292µs,43.792µs,67.625µs
,,,,,,,,35.208µs,56.667µs,47µs,42.834µs
,,,,,,,,44.625µs,52.459µs,50.625µs,60.625µs
,,,,,,,,47.375µs,53.542µs,53.5µs,42.792µs
,,,,,,,,53µs,41.375µs,52.667µs,45.208µs
,,,,,,,,58.334µs,52.583µs,52.834µs,47.084µs
,,,,,,,,42.417µs,41.583µs,56.917µs,65.792µs
,,,,,,,,54.042µs,40.25µs,49.625µs,52.416µs
,,,,,,,,44.458µs,38.333µs,56.75µs,44µs
,,,,,,,,41.584µs,53.167µs,55µs,58.583µs
,,,,,,,,39.208µs,42.375µs,50µs,53.959µs
,,,,,,,,40.917µs,40.667µs,50.959µs,50.709µs
,,,,,,,,50.834µs,39.25µs,60.75µs,41.333µs
,,,,,,,,50.708µs,51.542µs,58.792µs,56.792µs
,,,,,,,,43.166µs,43.292µs,69.083µs,52.125µs
,,,,,,,,33.875µs,43.5µs,67.167µs,41.208µs
,,,,,,,,61µs,58.25µs,65.583µs,75.666µs
,,,,,,,,40.875µs,38.583µs,61.833µs,57.25µs
,,,,,,,,50.5µs,52.875µs,100.875µs,54.125µs
,,,,,,,,43.416µs,46.042µs,89.667µs,51.25µs
,,,,,,,,44.833µs,52.75µs,101.125µs,44.916µs
,,,,,,,,45.083µs,40.041µs,65.25µs,51.167µs
,,,,,,,,45.333µs,58.666µs,63.792µs,44.208µs
,,,,,,,,49.125µs,59.417µs,52.958µs,51.791µs
,,,,,,,,42.417µs,44.625µs,54.417µs,57.625µs
,,,,,,,,56.458µs,44.125µs,54.458µs,47.25µs
,,,,,,,,45.917µs,50.583µs,47.917µs,48.542µs
,,,,,,,,41.917µs,54.334µs,59.166µs,56.417µs
,,,,,,,,62.458µs,50.209µs,51.708µs,63.542µs
,,,,,,,,39.958µs,53µs,63.209µs,52.583µs
,,,,,,,,39µs,42.458µs,51.583µs,50.666µs
,,,,,,,,60.708µs,41.167µs,54µs,54.167µs
,,,,,,,,45.75µs,41µs,40.583µs,46.75µs
,,,,,,,,48.042µs,42.125µs,49.125µs,43.417µs
,,,,,,,,43.209µs,46.542µs,63.5µs,41.625µs
,,,,,,,,58.583µs,45.542µs,71.5µs,60.5µs
,,,,,,,,45.542µs,40µs,41.083µs,67.958µs
,,,,,,,,37.375µs,42.833µs,48.208µs,53.292µs
,,,,,,,,40.958µs,50.792µs,52.083µs,49.667µs
,,,,,,,,53.541µs,47.375µs,63.416µs,42.084µs
,,,,,,,,45.584µs,48.583µs,50.709µs,47.958µs
,,,,,,,,45.584µs,55.875µs,63.167µs,47.417µs
,,,,,,,,49.333µs,41.917µs,45.916µs,67.208µs
,,,,,,,,41.084µs,49.458µs,54.792µs,54.625µs
,,,,,,,,41.208µs,52.083µs,56.667µs,47.625µs
,,,,,,,,59.083µs,42.833µs,74.166µs,46.958µs
,,,,,,,,40.5µs,48.583µs,65.916µs,57.291µs
,,,,,,,,51.375µs,46.708µs,59.791µs,52.709µs
,,,,,,,,50.958µs,50.125µs,55.041µs,50.083µs
,,,,,,,,49.041µs,48µs,45.125µs,50.958µs
,,,,,,,,58.375µs,36.708µs,64.209µs,53.75µs
,,,,,,,,50.708µs,45.791µs,60.792µs,46.583µs
,,,,,,,,39.5µs,43.416µs,56.833µs,58.25µs
,,,,,,,,40.541µs,51.416µs,47.166µs,74.333µs
,,,,,,,,55.5µs,72.584µs,43.208µs,80.5µs
,,,,,,,,44.084µs,41.291µs,50.791µs,275.75µs
,,,,,,,,53.458µs,53.125µs,50.958µs,193µs
,,,,,,,,53.583µs,59.042µs,57.209µs,66.667µs
,,,,,,,,49.042µs,49.958µs,61.875µs,50.541µs
,,,,,,,,53.042µs,45.375µs,63.542µs,52.625µs
,,,,,,,,42.458µs,41.417µs,63.792µs,53.5µs
,,,,,,,,44.709µs,42.25µs,53.417µs,66.458µs
,,,,,,,,45.625µs,43.709µs,49.791µs,59.292µs
,,,,,,,,42.459µs,47µs,49.333µs,72.333µs
,,,,,,,,41.333µs,46.208µs,52.125µs,50.459µs
,,,,,,,,40.917µs,48.666µs,47.666µs,55.416µs
,,,,,,,,49.292µs,48.833µs,64µs,61.833µs
,,,,,,,,44.792µs,63.25µs,45.916µs,58.333µs
,,,,,,,,43.5µs,39.291µs,51.583µs,51.959µs
,,,,,,,,35.375µs,45.667µs,49.541µs,51.166µs
,,,,,,,,49.417µs,43.208µs,62.958µs,53.333µs
,,,,,,,,54.833µs,47µs,58.958µs,60µs
,,,,,,,,49.959µs,35.834µs,55.75µs,50.375µs
,,,,,,,,43.041µs,39.75µs,50.208µs,45.875µs
,,,,,,,,48.25µs,38.042µs,49.375µs,64.792µs
,,,,,,,,50.417µs,45.959µs,55.666µs,44.875µs
,,,,,,,,45.416µs,48.458µs,65.417µs,47.209µs
,,,,,,,,46.583µs,41.916µs,56.25µs,62.291µs
,,,,,,,,50.958µs,46.916µs,58.833µs,47.417µs
,,,,,,,,43.375µs,48.584µs,46.666µs,43.416µs
,,,,,,,,40.584µs,47.459µs,46µs,67.792µs
,,,,,,,,37.667µs,36.667µs,51.25µs,50.25µs
,,,,,,,,36.375µs,45.333µs,50.917µs,50.375µs
,,,,,,,,49.958µs,43.667µs,57.208µs,50.292µs
,,,,,,,,52.75µs,54.333µs,58.5µs,46.208µs
,,,,,,,,41.5µs,40.083µs,51.208µs,45.375µs
,,,,,,,,43.459µs,56.917µs,54.417µs,52.042µs
,,,,,,,,49.167µs,41.25µs,57.875µs,50.375µs
,,,,,,,,40.792µs,39.042µs,51.334µs,48.459µs
,,,,,,,,48.208µs,47.875µs,47.292µs,64.334µs
,,,,,,,,40.833µs,40µs,42.125µs,47.333µs
,,,,,,,,42.917µs,44.916µs,44.208µs,55.375µs
,,,,,,,,44.208µs,50.541µs,49.542µs,62.125µs
,,,,,,,,58.083µs,43.291µs,61.083µs,59.958µs
,,,,,,,,45.875µs,49.208µs,49.417µs,62.375µs
,,,,,,,,48.542µs,43.458µs,56.125µs,222.792µs
,,,,,,,,42.75µs,38.209µs,56.334µs,117.459µs
,,,,,,,,42.875µs,54.917µs,55.833µs,107.042µs
,,,,,,,,42µs,62.5µs,53.167µs,169.583µs
,,,,,,,,51.375µs,42.958µs,36.916µs,84.666µs
,,,,,,,,37.667µs,50.541µs,56µs,117.084µs
,,,,,,,,46.667µs,49.875µs,63.834µs,73.75µs
,,,,,,,,53.208µs,45.042µs,57.5µs,80.917µs
,,,,,,,,39.584µs,44.666µs,58.167µs,75.583µs
,,,,,,,,45.542µs,44.125µs,53.292µs,68.666µs
,,,,,,,,38.625µs,56.792µs,53.792µs,84.042µs
,,,,,,,,43.75µs,48.542µs,47.417µs,81µs
,,,,,,,,42.541µs,41.875µs,56.708µs,103.541µs
,,,,,,,,55.417µs,53.916µs,63.209µs,75.333µs
,,,,,,,,65.083µs,50.209µs,52.083µs,81.542µs
,,,,,,,,63.334µs,45.041µs,49.959µs,73.792µs
,,,,,,,,52.666µs,55.791µs,52.917µs,99.291µs
,,,,,,,,51µs,49.541µs,41.5µs,77.666µs
,,,,,,,,48.167µs,49.208µs,65.959µs,77.292µs
,,,,,,,,47.667µs,40.25µs,67.291µs,106.875µs
,,,,,,,,81.625µs,40.958µs,60.583µs,71.416µs
,,,,,,,,59.209µs,48.5µs,62.625µs,72.125µs
,,,,,,,,57.833µs,39.666µs,57.917µs,71.792µs
,,,,,,,,41.833µs,47.792µs,65.5µs,74.583µs
,,,,,,,,48.916µs,60.25µs,66.041µs,99.959µs
,,,,,,,,39.541µs,36.209µs,51.25µs,85.334µs
,,,,,,,,75.292µs,44.75µs,51.459µs,75.625µs
,,,,,,,,51.5µs,276.833µs,65.333µs,67.75µs
,,,,,,,,40.584µs,186.208µs,78.959µs,127.375µs
,,,,,,,,42µs,213.458µs,45.75µs,129.25µs
,,,,,,,,52.584µs,69.667µs,42.833µs,93µs
,,,,,,,,58.875µs,117.042µs,50.792µs,78µs
,,,,,,,,44.334µs,67.291µs,61.792µs,74.334µs
,,,,,,,,47.958µs,84.875µs,57.667µs,83.375µs
,,,,,,,,62.666µs,93.042µs,60.084µs,114.292µs
,,,,,,,,42.959µs,73.125µs,53.417µs,74.334µs
,,,,,,,,54.792µs,85.959µs,59µs,87.334µs
,,,,,,,,55.875µs,95.625µs,48.125µs,82.25µs
,,,,,,,,39.625µs,92.292µs,51.5µs,93.583µs
,,,,,,,,40.917µs,70.583µs,60.625µs,95.667µs
,,,,,,,,44.375µs,66.292µs,47.208µs,99.25µs
,,,,,,,,49.75µs,60.25µs,51.875µs,124.834µs
,,,,,,,,39.5µs,78.584µs,43.292µs,113.333µs
,,,,,,,,39.75µs,89µs,47.584µs,90.792µs
,,,,,,,,60.458µs,74.708µs,46.875µs,76.833µs
,,,,,,,,41.916µs,63.833µs,46.5µs,60.791µs
,,,,,,,,51.209µs,90.833µs,51.791µs,103.5µs
,,,,,,,,38.833µs,81.459µs,48.375µs,101.458µs
,,,,,,,,38.291µs,52.666µs,57.584µs,106.459µs
,,,,,,,,43.167µs,89.25µs,55.292µs,78.375µs
,,,,,,,,40.583µs,77.875µs,57.375µs,98.5µs
,,,,,,,,40.625µs,61.875µs,61.75µs,100µs
,,,,,,,,42.792µs,64.375µs,42.166µs,96.042µs
,,,,,,,,47.583µs,77.458µs,53.291µs,91.834µs
,,,,,,,,49.084µs,89.916µs,50.291µs,96.542µs
,,,,,,,,43.458µs,95.791µs,48.416µs,95.333µs
,,,,,,,,56.75µs,125.166µs,49.417µs,96.75µs
,,,,,,,,45.875µs,92.542µs,74.167µs,84.5µs
,,,,,,,,49.75µs,102.834µs,55.542µs,88.166µs
,,,,,,,,48.5µs,71.291µs,47.834µs,85.792µs
,,,,,,,,47.459µs,60.417µs,52.542µs,96.834µs
,,,,,,,,42.875µs,93.125µs,49µs,83.375µs
,,,,,,,,45.25µs,87.5µs,48.833µs,98.083µs
,,,,,,,,43.5µs,72.083µs,42.75µs,96.625µs
,,,,,,,,38.084µs,71.417µs,53.25µs,59µs
,,,,,,,,41.042µs,84.25µs,51.875µs,85.792µs
,,,,,,,,68.75µs,89.084µs,53.125µs,111.709µs
,,,,,,,,48.167µs,99.916µs,47.083µs,71.875µs
,,,,,,,,38.292µs,79.959µs,45.542µs,76.333µs
,,,,,,,,35.667µs,73.458µs,55.25µs,113.25µs
,,,,,,,,49.75µs,104.083µs,51.583µs,80.542µs
,,,,,,,,43.083µs,87.583µs,52.667µs,95.958µs
,,,,,,,,268.458µs,68.875µs,54.292µs,86.25µs
,,,,,,,,79µs,76.958µs,56.875µs,75.75µs
,,,,,,,,168.542µs,51.417µs,61.375µs,102.5µs
,,,,,,,,182.542µs,84.042µs,47.834µs,67.708µs
,,,,,,,,100.375µs,284.583µs,46.541µs,54.791µs
,,,,,,,,88.958µs,150.833µs,55.583µs,81.417µs
,,,,,,,,71.917µs,95.375µs,61.125µs,58µs
,,,,,,,,70.5µs,61.958µs,49.584µs,74.958µs
,,,,,,,,81.125µs,67.917µs,54.083µs,76.292µs
,,,,,,,,70.458µs,96.833µs,47.375µs,105.708µs
,,,,,,,,83.209µs,78.75µs,51.417µs,75.042µs
,,,,,,,,92.334µs,82.167µs,57.375µs,97.833µs
,,,,,,,,82.25µs,70.875µs,57.084µs,80µs
,,,,,,,,72.083µs,84.166µs,53.459µs,81.458µs
,,,,,,,,60.25µs,85.292µs,52.375µs,85.25µs
,,,,,,,,81.125µs,72.083µs,53µs,100.083µs
,,,,,,,,76.25µs,90.709µs,42.583µs,85.958µs
,,,,,,,,98.25µs,75.375µs,51.917µs,77.958µs
,,,,,,,,101.417µs,79.042µs,47.667µs,74.875µs
,,,,,,,,93.875µs,98.75µs,47.25µs,78µs
,,,,,,,,79.667µs,76.417µs,57.042µs,86.5µs
,,,,,,,,68.333µs,74.417µs,47.875µs,91.041µs
,,,,,,,,91.458µs,68.917µs,55.833µs,95.25µs
,,,,,,,,76.167µs,77.167µs,53.5µs,86.042µs
,,,,,,,,77.75µs,76.458µs,47.75µs,130µs
,,,,,,,,81.875µs,73.042µs,58.041µs,98.625µs
,,,,,,,,81.125µs,76.542µs,50.041µs,121.792µs
,,,,,,,,92.666µs,86.542µs,61.292µs,75.083µs
,,,,,,,,81.958µs,77.375µs,51.917µs,96.125µs
,,,,,,,,185.167µs,89.75µs,48.042µs,87.458µs
,,,,,,,,90.209µs,106.291µs,59.041µs,79.167µs
,,,,,,,,88.291µs,97.208µs,70.625µs,66.459µs
,,,,,,,,83.667µs,101.208µs,61.666µs,94µs
,,,,,,,,99.416µs,97.25µs,66.458µs,72.917µs
,,,,,,,,86.041µs,75.416µs,66.375µs,59.875µs
,,,,,,,,82.041µs,97.917µs,90.625µs,98.458µs
,,,,,,,,125.292µs,77.417µs,84.709µs,80.542µs
,,,,,,,,65.834µs,73.916µs,89.5µs,76.541µs
,,,,,,,,89.833µs,87.917µs,64.208µs,100.042µs
,,,,,,,,74.709µs,72.208µs,74.125µs,75.333µs
,,,,,,,,83.25µs,82.208µs,55.25µs,116.541µs
,,,,,,,,73.958µs,79.083µs,54.833µs,105.625µs
,,,,,,,,99.584µs,82.541µs,48.334µs,92.583µs
,,,,,,,,75.291µs,91.708µs,51.333µs,83.958µs
,,,,,,,,113.792µs,65.125µs,53.792µs,81.791µs
,,,,,,,,75.792µs,117.5µs,47.458µs,100.375µs
,,,,,,,,85.375µs,88.958µs,51.75µs,89.416µs
,,,,,,,,88.792µs,78.916µs,53.666µs,88.541µs
,,,,,,,,76.042µs,85.042µs,43.75µs,97.375µs
,,,,,,,,90.291µs,98.166µs,51µs,92.125µs
,,,,,,,,92.958µs,103.333µs,42.25µs,100.583µs
,,,,,,,,83.417µs,67.208µs,54.958µs,86.208µs
,,,,,,,,62.084µs,120.625µs,51.5µs,78.792µs
,,,,,,,,60.75µs,99.458µs,43.833µs,63.833µs
,,,,,,,,80.417µs,79.333µs,63.75µs,107µs
,,,,,,,,55.292µs,132.625µs,48.583µs,71.375µs
,,,,,,,,109.583µs,60.084µs,72.125µs,110.875µs
,,,,,,,,75.709µs,70.833µs,65.333µs,99.292µs
,,,,,,,,92.292µs,83.167µs,57.834µs,104.375µs
,,,,,,,,95.125µs,79.25µs,52.459µs,112.542µs
,,,,,,,,57.833µs,93.583µs,44.625µs,132.083µs
,,,,,,,,67.375µs,88.917µs,45.542µs,124.666µs
,,,,,,,,80.125µs,91.542µs,42.042µs,72.417µs
,,,,,,,,63.625µs,67.209µs,73.416µs,120.584µs
,,,,,,,,68.291µs,90.791µs,62.875µs,82.75µs
,,,,,,,,79.25µs,83.75µs,55.708µs,78.166µs
,,,,,,,,75.708µs,83.042µs,46.583µs,75.75µs
,,,,,,,,75.375µs,111.333µs,56.5µs,88.667µs
,,,,,,,,86.125µs,68.5µs,50.708µs,75.625µs
,,,,,,,,59µs,71.833µs,54.833µs,103.792µs
,,,,,,,,76.334µs,93.542µs,63.666µs,101.584µs
,,,,,,,,72.042µs,67.5µs,65.083µs,88.292µs
,,,,,,,,73.459µs,63.5µs,43.375µs,84.042µs
,,,,,,,,68.334µs,61.625µs,49.958µs,87.416µs
,,,,,,,,93.583µs,87.542µs,58.625µs,77µs
,,,,,,,,78µs,93.542µs,53.667µs,93.208µs
,,,,,,,,92.917µs,63.916µs,52.542µs,94.833µs
,,,,,,,,97.709µs,98.834µs,73.834µs,80.625µs
,,,,,,,,77.125µs,92.666µs,48.125µs,85.584µs
,,,,,,,,192.333µs,88.583µs,236.667µs,88.167µs
,,,,,,,,249.875µs,100.417µs,104.542µs,87.375µs
,,,,,,,,130.5µs,74.917µs,65.125µs,84.333µs
,,,,,,,,93.25µs,60.209µs,51.083µs,93.667µs
,,,,,,,,85.042µs,62.584µs,54.375µs,92.542µs
,,,,,,,,102.416µs,68.917µs,66.583µs,94.125µs
,,,,,,,,68.291µs,102.209µs,53.792µs,73.875µs
,,,,,,,,76.292µs,90.5µs,56.75µs,102.333µs
,,,,,,,,78.125µs,81.542µs,48.917µs,95.375µs
,,,,,,,,75.083µs,81µs,53.917µs,98.667µs
,,,,,,,,94.25µs,90.667µs,40.875µs,87.209µs
,,,,,,,,68.625µs,78.625µs,56.209µs,99.417µs
,,,,,,,,85.041µs,88.792µs,61.667µs,91.542µs
,,,,,,,,75.833µs,72.917µs,57.958µs,103.791µs
,,,,,,,,59.75µs,67.708µs,45.459µs,60.334µs
,,,,,,,,63.708µs,69.083µs,49.875µs,99.166µs
,,,,,,,,55.083µs,91.5µs,53.375µs,83.541µs
,,,,,,,,53.583µs,78µs,48.625µs,82.042µs
,,,,,,,,41.125µs,65.5µs,80.417µs,91.375µs
,,,,,,,,41.375µs,76.208µs,53.916µs,93.458µs
,,,,,,,,50.959µs,84.625µs,50.292µs,76.209µs
,,,,,,,,43.542µs,92.5µs,49.208µs,99.667µs
,,,,,,,,50.25µs,107.417µs,48.583µs,79.292µs
,,,,,,,,40.792µs,108.042µs,59µs,89.75µs
,,,,,,,,50µs,76.583µs,61µs,81.792µs
,,,,,,,,46.625µs,100.916µs,49.209µs,106.375µs
,,,,,,,,49.292µs,76.083µs,53.542µs,125.667µs
,,,,,,,,42µs,61.416µs,47.291µs,91.625µs
,,,,,,,,51.083µs,76.125µs,47.083µs,89.667µs
,,,,,,,,53.209µs,79.541µs,55.916µs,93.917µs
,,,,,,,,53.291µs,89.5µs,56.959µs,102.792µs
,,,,,,,,44.834µs,87.625µs,51.542µs,95.625µs
,,,,,,,,44.125µs,63.916µs,51.333µs,113.209µs
,,,,,,,,50.375µs,92.458µs,53.667µs,119.458µs
,,,,,,,,53.667µs,67.792µs,51.541µs,109.041µs
,,,,,,,,44.709µs,58.417µs,51.417µs,74.333µs
,,,,,,,,57.25µs,81.791µs,51.834µs,125.334µs
,,,,,,,,46.833µs,68.875µs,44.208µs,86.292µs
,,,,,,,,46.209µs,83.042µs,55.875µs,73.166µs
,,,,,,,,62.209µs,71.625µs,52.166µs,87.834µs
,,,,,,,,42.583µs,78.166µs,51.75µs,86.042µs
,,,,,,,,52.459µs,78.167µs,50.667µs,82.875µs
,,,,,,,,42.708µs,122µs,59.75µs,119.084µs
,,,,,,,,47.459µs,60.791µs,61.209µs,108.125µs
,,,,,,,,46.834µs,68.5µs,336.542µs,74.166µs
,,,,,,,,40.834µs,55.708µs,240.833µs,106.209µs
,,,,,,,,48.625µs,60.833µs,121.25µs,115.5µs
,,,,,,,,40.667µs,68.584µs,92.208µs,106.583µs
,,,,,,,,42.125µs,109.333µs,47.25µs,90.875µs
,,,,,,,,49.834µs,56.5µs,71.709µs,68.75µs
,,,,,,,,49.333µs,56.292µs,57.625µs,101.709µs
,,,,,,,,48.333µs,83.25µs,82.875µs,99µs
,,,,,,,,46.208µs,86.958µs,52.208µs,125.625µs
,,,,,,,,45.667µs,67.917µs,72.833µs,85.25µs
,,,,,,,,70.375µs,84.625µs,45.541µs,93µs
,,,,,,,,40.833µs,122.209µs,57.791µs,88.792µs
,,,,,,,,65.5µs,100.667µs,40.958µs,97.583µs
,,,,,,,,44.583µs,84.792µs,51.125µs,63.708µs
,,,,,,,,44.833µs,97.792µs,47.625µs,75µs
,,,,,,,,59.416µs,101.542µs,49.917µs,97.209µs
,,,,,,,,92.708µs,66µs,51.833µs,88.125µs
,,,,,,,,51µs,75.208µs,58.916µs,104.459µs
,,,,,,,,46.375µs,77.917µs,56.666µs,95.292µs
,,,,,,,,93.125µs,116.542µs,57.416µs,93.958µs
,,,,,,,,46.666µs,63.25µs,41.542µs,90.75µs
,,,,,,,,106.333µs,95.292µs,53.042µs,92.25µs
,,,,,,,,71.417µs,72.417µs,58.083µs,108.625µs
,,,,,,,,76.916µs,71.917µs,59.625µs,80µs
,,,,,,,,39.458µs,60.708µs,57.917µs,78.958µs
,,,,,,,,65.875µs,95.791µs,53.166µs,81.708µs
,,,,,,,,64.667µs,86.917µs,71.125µs,72.208µs
,,,,,,,,60.959µs,89.959µs,46.625µs,100.5µs
,,,,,,,,57.5µs,73.75µs,64.541µs,80.292µs
