118.292µs,84µs,196.167µs,96.542µs,147.875µs,92.5µs,45.334µs,49.125µs,101.959µs,50.833µs,60.583µs,76.959µs
173.708µs,93.875µs,172.75µs,98.041µs,136.791µs,70.166µs,49.166µs,74.375µs,113.292µs,51.917µs,71.375µs,93.042µs
132.5µs,79µs,163µs,82.875µs,169.417µs,64.375µs,54.791µs,59.042µs,117.209µs,53.709µs,49.084µs,84.917µs
134.916µs,75.083µs,271.5µs,86.334µs,146.75µs,68.666µs,72.417µs,48.958µs,138.834µs,53.75µs,46.25µs,83.166µs
138.375µs,79.292µs,198.75µs,94.25µs,124.167µs,107.875µs,69.208µs,52.625µs,115.333µs,46.958µs,43.542µs,86.375µs
136.416µs,103.542µs,219.458µs,83.625µs,140.833µs,104.958µs,55.917µs,53µs,104.125µs,47µs,52.25µs,97.417µs
131.958µs,97.334µs,158.25µs,74.75µs,146.709µs,86.583µs,47.25µs,44.042µs,123.917µs,49.125µs,59.541µs,80.208µs
143.875µs,78.416µs,212.125µs,116.916µs,127.375µs,102.875µs,57.875µs,60.75µs,134.417µs,44.875µs,50.459µs,100.167µs
103.375µs,91.208µs,166.083µs,112.209µs,126.041µs,95.25µs,56.625µs,57.666µs,122.083µs,41.917µs,45.375µs,86.333µs
153.125µs,88.458µs,137.5µs,107.333µs,133.5µs,83.417µs,47.541µs,54.959µs,118.708µs,48.583µs,45.458µs,81.958µs
111.416µs,96.458µs,158.292µs,121.417µs,126.417µs,76.25µs,65.375µs,51.167µs,114.666µs,39.75µs,46.625µs,94.958µs
118.75µs,70.167µs,146.459µs,87.75µs,132.583µs,61.5µs,77.333µs,46.75µs,143µs,42.875µs,57.875µs,136.792µs
121.125µs,74.25µs,174.417µs,97.583µs,155.542µs,67.167µs,70µs,53.417µs,105.125µs,39.291µs,59.792µs,105.792µs
110.959µs,99.833µs,156.5µs,92.125µs,121.041µs,86.334µs,80.625µs,56.459µs,372.125µs,42.208µs,64.208µs,77.167µs
119.792µs,82µs,222.666µs,79.167µs,137.875µs,84.5µs,95.958µs,70.709µs,284.166µs,53.333µs,55.208µs,82.333µs
105.25µs,74.334µs,160.917µs,94.5µs,103.875µs,72.083µs,93.875µs,58.166µs,243.667µs,58.917µs,51.416µs,81.042µs
109.583µs,89.875µs,187.583µs,87.542µs,132.084µs,67.834µs,63.041µs,57.042µs,226.791µs,49.875µs,51.042µs,85.125µs
112.5µs,99.625µs,178.75µs,89.542µs,131.875µs,77.625µs,58.583µs,39.458µs,373.084µs,37.833µs,72.334µs,134.875µs
161.209µs,71.458µs,184.25µs,93.375µs,154.875µs,77.75µs,57.375µs,45.584µs,362.542µs,56.125µs,51µs,71.042µs
135.458µs,91.459µs,150.958µs,119.917µs,167.666µs,96.667µs,53.917µs,64.667µs,295.084µs,66.5µs,51.833µs,95.791µs
522.334µs,98.417µs,184.458µs,86.792µs,143.917µs,73.042µs,72.125µs,60.667µs,258.875µs,50.416µs,46.208µs,85.792µs
213.833µs,93.375µs,149.625µs,100.5µs,148.916µs,64.917µs,62.917µs,60.417µs,377.958µs,41.125µs,70.917µs,101.208µs
233.041µs,76.916µs,137.584µs,65.958µs,193.958µs,71.458µs,65.958µs,42.167µs,217.292µs,46.75µs,58.542µs,90.125µs
324.208µs,99.5µs,152.792µs,138.209µs,282.417µs,54.959µs,43.167µs,47.584µs,237.125µs,50.125µs,58.458µs,126.333µs
561.042µs,83.875µs,164.541µs,83.375µs,231.458µs,73.125µs,59.458µs,53.791µs,237.667µs,38.708µs,55.75µs,85.667µs
331.917µs,76.583µs,147.375µs,78.834µs,374.375µs,75.5µs,57.959µs,54.708µs,278.291µs,47.833µs,47µs,92.167µs
238.25µs,95.167µs,165.917µs,112µs,348.875µs,79µs,66.792µs,46.542µs,235.667µs,37.75µs,54.792µs,108.666µs
223.625µs,111.5µs,128.375µs,112.959µs,261.208µs,84.458µs,66.583µs,50.583µs,215.583µs,50.916µs,52.791µs,70.666µs
258.458µs,95.416µs,156.041µs,85.084µs,199.875µs,91.417µs,53.834µs,40.292µs,201.667µs,66.5µs,57.209µs,72.875µs
294µs,79.625µs,194.542µs,98.708µs,232.625µs,64.958µs,69.334µs,58.584µs,195.167µs,37.209µs,49.583µs,97.292µs
263.291µs,105.208µs,155.875µs,84.292µs,198.5µs,87.666µs,50.708µs,65.083µs,175.792µs,43.584µs,46.542µs,83.084µs
326.875µs,84.75µs,139.041µs,91.75µs,257.208µs,71.708µs,53.625µs,45.167µs,144.333µs,44.958µs,63.042µs,82.583µs
331.458µs,74.959µs,159.542µs,109.875µs,319.375µs,92.375µs,54.917µs,42.667µs,142.708µs,47.333µs,102.375µs,97.75µs
265.208µs,107.917µs,127.416µs,80.417µs,376.542µs,81.458µs,52.209µs,48.166µs,165.458µs,44.792µs,73.25µs,117.292µs
354.333µs,90.791µs,110.166µs,80.166µs,330.041µs,78.916µs,58.667µs,55.625µs,171.958µs,39.084µs,56.041µs,82.625µs
280.25µs,93.084µs,148.958µs,80.208µs,220.167µs,69.875µs,50.75µs,53.292µs,148.666µs,47.708µs,61.5µs,88.084µs
250.125µs,84.875µs,117.416µs,78.792µs,245.959µs,90.292µs,55µs,51.166µs,136.375µs,52.166µs,59.334µs,119.791µs
257.041µs,92.291µs,144.458µs,96.792µs,237.334µs,74.417µs,49.5µs,65.625µs,141.458µs,42.125µs,47.167µs,91.125µs
233.709µs,89.834µs,114.208µs,94.958µs,204.375µs,87.209µs,57.542µs,49.958µs,252.208µs,45.167µs,50.833µs,92.709µs
195.625µs,92.75µs,138.292µs,80.917µs,266.334µs,59.541µs,42.542µs,60.041µs,158.209µs,48.833µs,47.709µs,86.708µs
227.042µs,80.042µs,118.416µs,93.917µs,323.209µs,68.292µs,58µs,45.291µs,213.875µs,43.334µs,49.542µs,82.875µs
251.084µs,97.25µs,120.083µs,80.833µs,277.958µs,75.583µs,44.875µs,53.167µs,179.625µs,42.25µs,58.167µs,85.25µs
257.584µs,76.541µs,130.625µs,90µs,237.375µs,79.792µs,68.667µs,54.875µs,180.958µs,51.375µs,51.375µs,67.959µs
198.709µs,87.417µs,158.709µs,145.917µs,239.125µs,90.667µs,60.25µs,53.417µs,229.916µs,49.375µs,56.917µs,83.625µs
222.959µs,75.125µs,108.75µs,85.167µs,285.625µs,85.292µs,67.25µs,49.792µs,157.916µs,46.833µs,45.541µs,85.458µs
177.042µs,69.25µs,130.959µs,96.583µs,179.875µs,69.333µs,54.917µs,62.541µs,168.125µs,63.042µs,47.875µs,88.334µs
210.458µs,84.333µs,104.292µs,80.583µs,199.584µs,83.666µs,54.875µs,58.583µs,163.458µs,63.875µs,51µs,97.709µs
203.083µs,82.333µs,122.125µs,72.542µs,165.958µs,81.875µs,46.541µs,70.333µs,176.625µs,51.75µs,67.417µs,85.167µs
245.291µs,70.875µs,133.541µs,85.541µs,142.834µs,75µs,59.333µs,59.792µs,128.917µs,41.791µs,61µs,78.042µs
242.917µs,64.667µs,147.875µs,108.459µs,137µs,92.959µs,45.375µs,57.667µs,146µs,51.833µs,57.792µs,119.125µs
179µs,85.458µs,115.417µs,101.917µs,190.083µs,78.333µs,50.875µs,103.292µs,110.833µs,36.583µs,60.042µs,129.083µs
210.584µs,91.917µs,120.417µs,88.959µs,173.208µs,82µs,52.125µs,50.042µs,172.458µs,47.541µs,47.875µs,96µs
257.166µs,90.459µs,107.667µs,81.667µs,152.208µs,89.458µs,38.792µs,57.417µs,165µs,49.542µs,49.833µs,95.25µs
166.833µs,81.083µs,131.25µs,80.833µs,199.416µs,73.375µs,76.916µs,57.667µs,198.667µs,53.417µs,49.125µs,82.542µs
295µs,108.375µs,133.208µs,86.708µs,206.917µs,79.334µs,64.125µs,51.75µs,171.125µs,39.5µs,58.333µs,93.791µs
221.416µs,93.458µs,119.458µs,116.125µs,271µs,79.833µs,44.5µs,56.417µs,199.083µs,60.125µs,58.959µs,89.333µs
199.583µs,82.25µs,135.209µs,116.167µs,243.625µs,98.25µs,65.458µs,93.833µs,217.833µs,43.542µs,60.334µs,77.209µs
221.167µs,88.917µs,131.75µs,76.042µs,232.584µs,69.875µs,51.417µs,79.875µs,271.375µs,49.5µs,59.75µs,111.958µs
192.833µs,93.333µs,121.792µs,89.25µs,281.041µs,75.792µs,51.375µs,85µs,217.25µs,56.542µs,48.917µs,90.666µs
247.625µs,114.666µs,198.125µs,80.583µs,225.167µs,84.792µs,53.041µs,91.459µs,200.625µs,49.458µs,61.708µs,80.625µs
205.125µs,69µs,123.583µs,81.25µs,160.25µs,87.791µs,50.5µs,88.125µs,207.292µs,51.708µs,56.958µs,101.833µs
228.625µs,96.834µs,214.708µs,74.875µs,191.167µs,78.459µs,47.709µs,82.959µs,255.875µs,65.958µs,54.542µs,144.917µs
181.292µs,107µs,141.542µs,94.459µs,164.709µs,81.042µs,47.5µs,52.25µs,196.75µs,41.959µs,88.667µs,66.917µs
224.5µs,120.625µs,161.917µs,108.709µs,139.041µs,87.458µs,53.417µs,50.458µs,247.25µs,43.958µs,95.125µs,116.208µs
208.833µs,122.375µs,155.417µs,88.5µs,148.541µs,81.292µs,45.708µs,83.25µs,164.667µs,43.875µs,64.75µs,75.625µs
212.458µs,92.542µs,224.791µs,96.375µs,151.25µs,88.042µs,62.834µs,80.25µs,133µs,40.416µs,75.042µs,96.416µs
237µs,80.167µs,147.584µs,86.125µs,379.791µs,116.917µs,59.458µs,100.625µs,146.917µs,54.25µs,73.875µs,75.625µs
239.75µs,105.084µs,196.75µs,96.75µs,204.166µs,73.583µs,46.5µs,470.917µs,147µs,51.542µs,72.708µs,68.917µs
202.417µs,88.542µs,163µs,101.459µs,235.875µs,70.416µs,54.958µs,208.333µs,152.791µs,48.625µs,65.625µs,99.25µs
198.583µs,68.167µs,128.375µs,87.917µs,159.917µs,78.792µs,45.333µs,292.292µs,149.583µs,41.125µs,43µs,76.375µs
164.291µs,80.917µs,144.292µs,89.875µs,186.25µs,77.167µs,49.334µs,164.75µs,160.541µs,51.667µs,48.208µs,85.125µs
163.875µs,80µs,117.875µs,83.625µs,160.708µs,96.209µs,80.5µs,315.792µs,106.25µs,46.583µs,177.583µs,107.75µs
217.667µs,83.417µs,158.208µs,118.916µs,156.042µs,104.208µs,50.208µs,113.5µs,132.75µs,46.541µs,103.541µs,89.75µs
280.334µs,100.5µs,146.916µs,76.375µs,207.958µs,74.209µs,49.5µs,74.542µs,171.084µs,40.708µs,80.417µs,82.917µs
235.458µs,99.459µs,129.75µs,88.958µs,221.25µs,75.292µs,51.541µs,106.875µs,170.375µs,52.541µs,96.333µs,90.667µs
175.5µs,71µs,153.333µs,74.958µs,211.417µs,90.25µs,67.833µs,150.625µs,279.333µs,48.625µs,59.375µs,106.75µs
221.875µs,87µs,166.333µs,104.666µs,204.208µs,104.667µs,64.667µs,240µs,208.5µs,40.709µs,61.292µs,75.833µs
159.875µs,86.333µs,155.292µs,74.792µs,130.292µs,98.75µs,65µs,118.875µs,179.209µs,42.458µs,42.792µs,88µs
163.875µs,98.709µs,157.166µs,73.583µs,152.25µs,80.917µs,51.042µs,102.667µs,151.917µs,38.167µs,54.708µs,93.333µs
180.584µs,108.708µs,221.25µs,95.542µs,121.541µs,110µs,51.5µs,91.458µs,176µs,55.125µs,45.042µs,86.209µs
155.375µs,102.333µs,203.792µs,95.417µs,139.625µs,126.875µs,56.042µs,79.458µs,197.792µs,43µs,71.958µs,96.209µs
188µs,109.167µs,123.167µs,110.625µs,140.791µs,56.625µs,51µs,78.875µs,193.125µs,42.833µs,62.333µs,80.333µs
154.625µs,64.959µs,101.25µs,94.916µs,168.334µs,58.541µs,51.792µs,96.291µs,196.959µs,57µs,76.167µs,104.125µs
323.042µs,76.25µs,107.25µs,83.125µs,131.292µs,78.791µs,49.5µs,84.333µs,221.625µs,65.042µs,53.041µs,75.5µs
259.542µs,71.333µs,164.042µs,83.375µs,132.708µs,81.542µs,57.167µs,102µs,146.084µs,57.833µs,51.833µs,86.542µs
195.583µs,95.209µs,90.167µs,95.292µs,136.458µs,84.084µs,58.25µs,86.125µs,170.166µs,52.25µs,59.584µs,87.625µs
231.041µs,73.833µs,73.958µs,86.292µs,118.375µs,79.375µs,62.084µs,78.584µs,175.209µs,45.167µs,79.5µs,81.042µs
257.292µs,102.542µs,124.75µs,112.875µs,183.125µs,74.708µs,55.041µs,717.917µs,180.291µs,48.625µs,53.542µs,70.5µs
,,,,165.042µs,80.875µs,54.458µs,267.791µs,161.5µs,45.75µs,49.333µs,76.416µs
,,,,226.625µs,68.083µs,65.125µs,173.625µs,129.917µs,42µs,73.042µs,78.875µs
,,,,234.084µs,51.333µs,46.041µs,104.25µs,198.75µs,49.667µs,56.5µs,68.292µs
,,,,193.208µs,78.208µs,57.25µs,64.667µs,179.458µs,49.375µs,53.584µs,76.667µs
,,,,175.125µs,84.167µs,54.917µs,69.791µs,220.125µs,43.083µs,59.542µs,69.916µs
,,,,177.958µs,80.292µs,58.667µs,107.209µs,125.667µs,46.417µs,63.459µs,44.417µs
,,,,182.25µs,70.417µs,51.459µs,116.917µs,160.166µs,44.75µs,55.791µs,93.833µs
,,,,158.208µs,75.791µs,58.5µs,166.25µs,153.041µs,41.459µs,74.291µs,92.25µs
,,,,176.625µs,69.041µs,51.75µs,80.125µs,143.584µs,44.416µs,63.916µs,143.625µs
,,,,219.334µs,81.375µs,53.875µs,143.334µs,140.833µs,45.166µs,45.042µs,126.958µs
,,,,175.958µs,66.792µs,47.917µs,151.583µs,110.333µs,50.292µs,56.375µs,77.208µs
,,,,201.708µs,70.834µs,49.334µs,134.709µs,137.042µs,49.708µs,50.542µs,85.75µs
,,,,177.5µs,90.041µs,48.167µs,128.5µs,133.875µs,48.042µs,44.459µs,91.375µs
,,,,233.083µs,81.958µs,71.209µs,103µs,125.375µs,44.291µs,43µs,75.041µs
,,,,191.125µs,71.917µs,57.208µs,188.542µs,135.292µs,70.792µs,52.583µs,72.75µs
,,,,221.25µs,65.625µs,57.708µs,62.375µs,186.583µs,49.5µs,59.5µs,65.625µs
,,,,172.541µs,102.292µs,66.166µs,334.541µs,164.25µs,51.625µs,48.875µs,98.875µs
,,,,194.417µs,85.584µs,62.167µs,414.583µs,161.375µs,41.291µs,59.458µs,89.75µs
,,,,151µs,62.041µs,44.666µs,345.917µs,139.709µs,67.208µs,50.666µs,67.334µs
,,,,168.625µs,80.833µs,45.125µs,747µs,177.833µs,49.5µs,53.334µs,93µs
,,,,200.375µs,95.25µs,51.917µs,690.292µs,206.166µs,46.667µs,50.75µs,138.458µs
,,,,155.25µs,74.5µs,60.167µs,161.125µs,234.459µs,52.167µs,60.708µs,85.042µs
,,,,182.459µs,66.917µs,49.542µs,106µs,180.416µs,46.416µs,52.125µs,87µs
,,,,121.542µs,77.958µs,66.417µs,191.25µs,169.833µs,52.584µs,55.542µs,80.959µs
,,,,136.166µs,73.083µs,59.875µs,119.458µs,161.334µs,40.292µs,56.75µs,91.583µs
,,,,117.583µs,105.25µs,48.542µs,95.208µs,175.125µs,43.542µs,65.584µs,86.208µs
,,,,159.459µs,69.167µs,49.042µs,69.916µs,133.25µs,58.709µs,54.375µs,77.75µs
,,,,180.708µs,54.958µs,51.125µs,70.208µs,116.75µs,47.292µs,47µs,88.041µs
,,,,184.917µs,78.25µs,48.875µs,58.875µs,116.292µs,58.042µs,59.208µs,73.625µs
,,,,152.375µs,70µs,42.625µs,100.125µs,132.292µs,42.417µs,75.792µs,112.916µs
,,,,203µs,76.167µs,53.292µs,76.667µs,101.417µs,37.125µs,57.209µs,92.167µs
,,,,176.959µs,68.334µs,65.583µs,107.333µs,122.167µs,56.791µs,56.834µs,99.5µs
,,,,150.167µs,89.792µs,50.542µs,88.042µs,132.959µs,52.167µs,58.584µs,86.666µs
,,,,125.834µs,51.916µs,44.125µs,130.625µs,153.75µs,40.25µs,50.125µs,90.833µs
,,,,192.541µs,79.083µs,50.417µs,168.709µs,148.833µs,50.333µs,50.958µs,117.834µs
,,,,175.417µs,86.708µs,64.5µs,147.583µs,145.5µs,43.25µs,60.125µs,72.625µs
,,,,111.875µs,72.334µs,65.625µs,106.292µs,168.834µs,49.833µs,48µs,78.25µs
,,,,109.958µs,79.542µs,51.125µs,203µs,123µs,43.959µs,48.875µs,106µs
,,,,124.041µs,78.5µs,55.334µs,225.084µs,114µs,42.959µs,46.625µs,82.875µs
,,,,163.083µs,76.917µs,43.916µs,88.083µs,161.833µs,50.416µs,56.625µs,103.542µs
,,,,93.792µs,74.166µs,43.083µs,132.708µs,176µs,52.667µs,48.75µs,117.209µs
,,,,126.875µs,79.209µs,49.667µs,579.375µs,190.083µs,48.917µs,59.083µs,63.459µs
,,,,109.458µs,87.875µs,44.083µs,374.583µs,276.125µs,40.792µs,49.333µs,100.917µs
,,,,111.792µs,104.75µs,72.25µs,111.75µs,173.5µs,37.542µs,67.209µs,90.583µs
,,,,112.75µs,94.667µs,50.541µs,89.167µs,112.875µs,43.833µs,57.709µs,80.833µs
,,,,133.458µs,109.875µs,61.417µs,79.75µs,103.5µs,63.917µs,57.958µs,96.334µs
,,,,158.875µs,85.833µs,51.5µs,226.375µs,201.459µs,37.084µs,50.75µs,90.542µs
,,,,107.959µs,85.833µs,74.834µs,102.375µs,116µs,44.125µs,53.583µs,107.333µs
,,,,159.583µs,75.875µs,45.416µs,95.25µs,146.917µs,41.167µs,55.666µs,93.584µs
,,,,169.542µs,116.292µs,54.833µs,85.5µs,120.833µs,52.459µs,53.375µs,81.667µs
,,,,129.375µs,80.833µs,58µs,101.625µs,143.875µs,54µs,52.583µs,86µs
,,,,161.833µs,79.375µs,70.083µs,73.958µs,136.458µs,39.25µs,60.667µs,124.917µs
,,,,157.459µs,54.833µs,62.75µs,154.584µs,105.792µs,44.917µs,58.5µs,92.458µs
,,,,135.834µs,72.709µs,59.292µs,263.792µs,109.209µs,66.917µs,53.5µs,87.208µs
,,,,165.208µs,79µs,49.125µs,287.459µs,125.5µs,53.25µs,59.417µs,101.333µs
,,,,193.583µs,85.709µs,60.042µs,153.875µs,156.167µs,58.125µs,58.958µs,72.167µs
,,,,174.792µs,98.167µs,51.542µs,86.125µs,158.625µs,73.75µs,43.125µs,78.333µs
,,,,179.584µs,83.042µs,63.459µs,111.833µs,160.334µs,71.041µs,61.041µs,80.625µs
,,,,198.917µs,70.833µs,67.583µs,119.792µs,176.625µs,58.333µs,52µs,85.875µs
,,,,166.459µs,78µs,68.708µs,94.375µs,115.042µs,46.958µs,40.541µs,80.083µs
,,,,202.417µs,75.541µs,53.125µs,105.417µs,163.958µs,46.417µs,45.042µs,96.958µs
,,,,234.458µs,96µs,67.875µs,91.875µs,143.542µs,63.292µs,47.959µs,109.583µs
,,,,183.958µs,88.291µs,69.583µs,161.75µs,153.625µs,46.084µs,55.75µs,96.042µs
,,,,212.458µs,97.5µs,56.958µs,155.916µs,155.166µs,47.75µs,52.75µs,68.625µs
,,,,133.083µs,78.75µs,45.625µs,68.084µs,185.042µs,47.583µs,51.791µs,64.167µs
,,,,210.166µs,80.583µs,54.208µs,161.125µs,202.25µs,52.792µs,71.542µs,76.041µs
,,,,154.5µs,73.875µs,57.875µs,136.042µs,151.708µs,40.292µs,52.458µs,92.583µs
,,,,149.875µs,101.083µs,78.459µs,240.709µs,166.25µs,34.75µs,60.125µs,84.208µs
,,,,137.541µs,68.167µs,65.541µs,217.25µs,178.209µs,66.334µs,56.125µs,87µs
,,,,117.291µs,79.417µs,307.167µs,214.791µs,147.25µs,63.166µs,47.417µs,79.25µs
,,,,126.917µs,66.75µs,198.292µs,80.208µs,170.125µs,60.333µs,65.292µs,81.125µs
,,,,101.25µs,71.167µs,81.791µs,170.208µs,150.166µs,52.5µs,55.208µs,97.125µs
,,,,142µs,65.792µs,59.292µs,85.625µs,163.875µs,37.375µs,49.75µs,99.25µs
,,,,104.417µs,64.417µs,50.375µs,107.375µs,132.125µs,45.125µs,306.958µs,93.125µs
,,,,147.083µs,86.5µs,60.167µs,256.292µs,127.542µs,39.125µs,148.291µs,245.75µs
,,,,94.291µs,64.542µs,52.125µs,73.792µs,195.583µs,48.666µs,109.041µs,258.5µs
,,,,176.167µs,77.667µs,63.333µs,82.042µs,107.625µs,46.209µs,88.666µs,137.625µs
,,,,167.417µs,64.708µs,44.375µs,207.083µs,117.583µs,65µs,115.5µs,81.166µs
,,,,228.958µs,71.084µs,76.5µs,82.833µs,113.125µs,52.708µs,116.083µs,85.292µs
,,,,125.334µs,73.375µs,61.583µs,148.125µs,146µs,50.667µs,107.208µs,112.417µs
,,,,153.208µs,87.959µs,61.834µs,206.625µs,131.458µs,36.375µs,87.75µs,125.583µs
,,,,138.833µs,84.875µs,51.333µs,102.291µs,115.833µs,51.375µs,116.167µs,100.5µs
,,,,123.667µs,87.166µs,55.25µs,147.042µs,112.125µs,53.25µs,127.458µs,101.833µs
,,,,169.333µs,82.583µs,55.25µs,175.541µs,94.667µs,51.167µs,86.625µs,91.792µs
,,,,122.292µs,75.916µs,53.041µs,77.084µs,109.417µs,49.542µs,84.875µs,95µs
,,,,112.959µs,123.333µs,51.792µs,76.875µs,86.25µs,51.417µs,89.5µs,84.291µs
,,,,107.375µs,82.75µs,67.625µs,101.917µs,133.167µs,61.209µs,100.416µs,80.542µs
,,,,110.292µs,85.5µs,45.709µs,88.917µs,118.667µs,47.833µs,123.083µs,88.792µs
,,,,148.833µs,95.875µs,45.583µs,60.5µs,108.208µs,39.459µs,150.75µs,84.041µs
,,,,110.25µs,94.833µs,51.458µs,91.458µs,157.875µs,59.25µs,82.291µs,77.625µs
,,,,120.833µs,63µs,50.416µs,131.583µs,107.375µs,53.667µs,98.583µs,90.667µs
,,,,102.458µs,67.417µs,55.791µs,104.292µs,139.833µs,61.25µs,78.75µs,96.792µs
,,,,102.25µs,80.583µs,67.875µs,101.25µs,158.083µs,47.75µs,83.042µs,91µs
,,,,120.625µs,90.25µs,43.916µs,68.917µs,144.583µs,39.625µs,95.542µs,79.667µs
,,,,90.167µs,99.042µs,49.333µs,56.958µs,166.583µs,50.375µs,120.417µs,77.333µs
,,,,118.375µs,81.25µs,53.875µs,90.375µs,190.625µs,52.917µs,99.417µs,74.958µs
,,,,108.083µs,85.833µs,57.084µs,94.042µs,105.292µs,36.25µs,113.833µs,96.167µs
,,,,146.916µs,86.209µs,61.5µs,57.041µs,129.792µs,48.25µs,132.75µs,109µs
,,,,162µs,72.709µs,56.708µs,51.333µs,116.584µs,47.417µs,91.209µs,75.667µs
,,,,168.875µs,85.25µs,54.583µs,56.167µs,133.542µs,43.125µs,105.958µs,71.708µs
,,,,163.792µs,89.042µs,50.75µs,55.334µs,111.375µs,53.708µs,73.583µs,86µs
,,,,129.834µs,96.333µs,49.375µs,52µs,150.166µs,46.417µs,132.875µs,119.5µs
,,,,106.25µs,72.917µs,46.75µs,47.042µs,138.583µs,47.916µs,107.333µs,91.584µs
,,,,166.875µs,192.25µs,63.208µs,63.959µs,86.875µs,39.792µs,113.625µs,86.125µs
,,,,181.042µs,200µs,66.625µs,47.958µs,110.458µs,38.75µs,83.791µs,86.375µs
,,,,171.416µs,85.792µs,44.042µs,58.875µs,98.292µs,48.166µs,83.25µs,98.625µs
,,,,186.5µs,97.708µs,47.833µs,48.25µs,134.5µs,54.084µs,92.291µs,69.5µs
,,,,123.333µs,61.5µs,69.875µs,64.875µs,119.417µs,41.583µs,81.167µs,84.333µs
,,,,177.834µs,80.083µs,61.041µs,54.958µs,108.916µs,46.542µs,90.875µs,97.333µs
,,,,175.292µs,69.208µs,58µs,81.167µs,169.208µs,40.708µs,85.125µs,131.417µs
,,,,140.833µs,74.041µs,80µs,48.708µs,131.459µs,50.625µs,96.667µs,74.958µs
,,,,204.875µs,103.5µs,61.708µs,50.042µs,167.25µs,42.292µs,120.416µs,121.25µs
,,,,240.917µs,135.625µs,56.625µs,65.167µs,127.709µs,42.875µs,86.792µs,120.875µs
,,,,140.625µs,87.791µs,55.375µs,57.875µs,137.5µs,50.125µs,85.291µs,96.375µs
,,,,146.292µs,81.167µs,38.25µs,47.875µs,167.042µs,55.791µs,85.625µs,97.542µs
,,,,138.875µs,66.292µs,63.042µs,48.875µs,118.125µs,65.625µs,117.917µs,99.792µs
,,,,158.167µs,90.084µs,49.666µs,57.75µs,121.542µs,41.708µs,74.292µs,99.667µs
,,,,140.375µs,65.25µs,53.208µs,50.958µs,132.583µs,42.708µs,92µs,104.041µs
,,,,120.792µs,72.625µs,51.083µs,48.833µs,150.416µs,37µs,68.541µs,104.625µs
,,,,147.292µs,61.791µs,47.542µs,58.583µs,182.167µs,41µs,87.833µs,101.708µs
,,,,113.666µs,76.25µs,49.167µs,60.833µs,238.459µs,49.625µs,123.5µs,90.625µs
,,,,121.333µs,82.75µs,50.25µs,52.333µs,177.417µs,37.625µs,93.5µs,100.958µs
,,,,95.459µs,76.375µs,58.917µs,43.041µs,154.75µs,52.166µs,101.042µs,87.875µs
,,,,127.416µs,71.833µs,48.625µs,49.792µs,178.208µs,41.334µs,93.417µs,89.5µs
,,,,103.417µs,69.417µs,54.541µs,48.417µs,126.667µs,61.791µs,81.083µs,92.875µs
,,,,109.583µs,108.584µs,49µs,39.5µs,207.834µs,56.292µs,77.542µs,88.208µs
,,,,117.584µs,70.792µs,71.792µs,65.917µs,211.125µs,65.292µs,97µs,88µs
,,,,108.125µs,58.75µs,54.375µs,44.542µs,139µs,46.75µs,76.584µs,78.833µs
,,,,149.542µs,84.417µs,59.833µs,54.042µs,144.25µs,46.083µs,129.666µs,92.333µs
,,,,132.5µs,68.125µs,51.959µs,44.833µs,139.042µs,41.292µs,89.166µs,86.416µs
,,,,100.75µs,74.042µs,64.458µs,60.709µs,100.875µs,44.5µs,78.958µs,96.417µs
